id, text
893614425067839488,"RT @dcexaminer: Emails show Washington Post, New York Times reporters unenthusiastic about covering Clinton-Lynch meeting https://t.co/PKSL…"
893587008312016896,"Great work being done by @FEMA @DHSgov w/state &amp; local leaders to prepare for hurricane season. Preparedness is an investment in our future! https://t.co/e4rbchY3zM"
893498883090907137,"No matter the mission, the brave men &amp; women of our @USCG proudly answer the call to serve 24/7/365. THANK YOU and HAPPY BIRTHDAY! #CG227🇺🇸 https://t.co/GY555t0vzN"
893461771813564416,"RT @paultdove: @FoxBusiness Republican Senators who are opposing the President, look at the great economic news: Americans Are Noticing!"
893461607275270144,"RT @Bet22325450ste: @FoxBusiness @foxandfriends Come on America. Get on the Trump Train. The winners already have boarded! The losers are w…"
893461264474804224,"RT @FoxBusiness: #BreakingNews: U.S. employers added 209,000 jobs in July, unemployment rate down to 4.3% #JobsReport https://t.co/mWaTLMg1…"
893461175278718976,"RT @foxandfriends: .@JudgeJeanine: There will be an uproar in this country if they end up with an indictment against a Trump family member…"
893461105552609280,"RT @RealJamesWoods: I've never witnessed such hatred for a man who is willing to work for free to make his beloved country a better place.…"
893452922427715584,"Excellent Jobs Numbers just released - and I have only just begun. Many job stifling regulations continue to fall. Movement back to USA!"
893420123641479168,"West Virginia was incredible last night. Crowds and enthusiasm were beyond, GDP at 3%, wow!Dem Governor became a Republican last night."
893418532809179136,"RT @Team_Trump45: @realDonaldTrump We won. Move on. https://t.co/YnUKMoyegB"
893417795614121985,"Consumer confidence is at a 16 year high....and for good reason. Much more regulation "busting" to come. Working hard on tax cuts &amp; reform!"
893416615504748544,"....and don't forget that Foxconn will be spending up to 10 billion dollars on a top of the line plant/plants in Wisconsin."
893411790868160514,"Toyota &amp; Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!"
893325503020642305,"Thank you West Virginia! All across the country, Americans of every kind are coming together w/one simple goal: to MAKE AMERICA GREAT AGAIN! https://t.co/thRh7htVbH"
893243147580473344,"Just arrived in West Virginia for a MAKE AMERICA GREAT AGAIN rally in Huntington at 7:00pmE. Massive crowd expected - tune in! #MAGA🇺🇸"
893186623193718784,"Our GREAT VETERANS can now connect w/ their VA healthcare team from anywhere, using #VAVideoConnect - available at: https://t.co/WFFHLWn8nF. https://t.co/Dmq4htSps9"
893170489820151808,"Today, I  announced another historic breakthrough for the VA. We are working tirelessly to keep our promises to our GREAT VETERANS! #USA https://t.co/LexSINeM1J"
893140445294940160,"See you tonight Huntington, West Virginia!
#MakeAmericaGreatAgain🇺🇸
Tickets: https://t.co/ERU0xUWdCr https://t.co/obtDsdV94t"
893083735633129472,"Our relationship with Russia is at an all-time &amp; very dangerous  low. You can thank Congress, the same people that can't even give us HCare!"
893082107081244672,"I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business &amp; jobs will grow."
893081237082001409,"Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!"
893080287755849729,"RT @JacobAWohl: @realDonaldTrump The #MAGA great again movement is WINNING, and the left-wing media can't stand it!"
893079018605621248,"RT @foxandfriends: Insurers seeking huge premium hikes on ObamaCare plans https://t.co/YrUwvMKlyb"
892920397162848257,"I love the White House, one of the most beautiful buildings (homes) I have ever seen. But Fake News said I called it a dump - TOTALLY UNTRUE"
892814520942460928,"I campaigned on creating a merit-based immigration system that protects U.S. workers &amp; taxpayers. Watch: https://t.co/lv3ScSKnF6 #RAISEAct https://t.co/zCFK5OfYnB"
892782712322437120,""Why the Rust Belt just gave Donald Trump a hero's welcome"
https://t.co/nqiZ8h8ajk"
892749228291874816,"It was my great honor to pay tribute to a VET who went above &amp; beyond the call of duty to PROTECT our COMRADES, our COUNTRY, &amp; OUR FREEDOM! https://t.co/YS6y1WR30G"
892741272259133441,"Small business owners are the DREAMERS &amp; INNOVATORS who are powering us into the future!
Read more and watch here: https://t.co/hZE3fUqKDf https://t.co/TJn5x6HrFG"
892383242535481344,"Only the Fake News Media and Trump enemies want me to stop using Social Media (110 million people). Only way for me to get the truth out!"
892370324616089600,""Corporations have NEVER made as much money as they are making now." Thank you Stuart Varney @foxandfriends Jobs are starting to roar,watch!"
892366646542782464,"Stock Market could hit all-time high (again) 22,000 today. Was 18,000 only 6 months ago on Election Day. Mainstream media seldom mentions!"
892147656319004672,"A great day at the White House!"
891999166074847232,"RT @foxandfriends: .@Suffolk_Sheriff praises President Trump for making gang eradication a priority https://t.co/uNY7jBhleE"
891998881009061888,"Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!"
891996053611917312,"If ObamaCare is hurting people, &amp; it is, why shouldn't it hurt the insurance companies &amp; why should Congress not be paying what public pays?"
891623821702295552,"Don't give up Republican Senators, the World is watching: Repeal &amp; Replace...and go to 51 votes (nuke option), get Cross State Lines &amp; more."
891442016294494209,"...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!"
891440474132795392,"I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet..."
891437168798965761,"I love reading about all of the "geniuses" who were so instrumental in my election success. Problem is, most don't exist. #Fake News! MAGA"
891397134662193152,"Unless the Republican Senators are total quitters, Repeal &amp; Replace is not dead! Demand another vote before voting on any other bill!"
891343645529567232,"U.S. Stock Market up almost 20% since Election!"
891334415347060736,"If a new HealthCare Bill is not approved quickly, BAILOUTS for Insurance Companies and BAILOUTS for Members of Congress will end very soon!"
891332290474848257,"After seven years of "talking" Repeal &amp; Replace, the people of our great country are still being forced to live with imploding ObamaCare!"
891263843908947969,"If the Senate Democrats ever got the chance, they would switch to a 51 majority vote in first minute. They are laughing at R's. MAKE CHANGE!"
891261878005092353,"....8 Dems totally control the U.S. Senate. Many great Republican bills will never pass, like Kate's Law and complete Healthcare. Get smart!"
891260230876659713,"Republicans in the Senate will NEVER win if they don't go to a 51 vote majority NOW. They look like fools and are just wasting time......"
891259245106278400,"The very outdated filibuster rule must go. Budget reconciliation is killing R's in Senate. Mitch M, go to 51 Votes NOW and WIN. IT'S TIME!"
891257113565163520,"Republican Senate must get rid of 60 vote NOW! It is killing the R Party, allows 8 Dems to control country. 200 Bills sit in Senate. A JOKE!"
891253798500487168,"In other words, Russia was against Trump in the 2016 Election - and why not, I want strong military &amp; low oil prices. Witch Hunt! https://t.co/mMSxj4Su5z"
891087485111087104,"We will defend our country, protect our communities and put the safety of the AMERICAN PEOPLE FIRST! Replay: https://t.co/dcZxPKOPZ9 https://t.co/0NGiIhGY18"
891040645581873152,"I would like to thank Reince Priebus for his service and dedication to his country. We accomplished a lot together and I am proud of him!"
891039237319143424,"...and a Great Leader. John has also done a spectacular job at Homeland Security. He has been a true star of my Administration"
891038014314598400,"I am pleased to inform you that I have just named General/Secretary John F Kelly as White House Chief of Staff. He is a Great American...."
890971233159962624,"Departing for Long Island now. An area under siege from #MS13 gang members. We will not rest until #MS13 is eradicated. #LESM https://t.co/GsgbBUXyHS"
890968428370153472,"We will always ENFORCE our laws, PROTECT our borders, and SUPPORT our police! #LESM
Harrisburg, Pennsylvania 
#FlashbackFriday #MS13 https://t.co/79Tskiv69j"
890935044474380288,"...Even though parts of healthcare could pass at 51, some really good things need 60. So many great future bills &amp; budgets need 60 votes...."
890931465885798400,"If Republicans are going to pass great future legislation in the Senate, they must immediately go to a 51 vote majority, not senseless 60..."
890820505330212864,"3 Republicans and 48 Democrats let the American people down. As I said from the beginning, let ObamaCare implode, then deal. Watch!"
890764622852173826,"Go Republican Senators, Go! Get there after waiting for 7 years. Give America great healthcare!"
890705628716466176,"It was my great HONOR to present our nation's highest award for a public safety officer - THE MEDAL OF VALOR to FIVE AMERICAN HEROES! https://t.co/j7ceXuBZ3f"
890687451156631555,"Today, we gathered in the East Room to pay tribute to the HEROES whose courageous actions under fire saved so many lives in Alexandria, VA. https://t.co/it52TkLsye"
890650237060120576,"Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise https://t.co/qOolNmB65d https://t.co/6OCn9JfMAG"
890642377131515904,"Big progress being made in ridding our country of MS-13 gang members and gang members in general. MAKE AMERICA SAFE AGAIN!"
890568797941362690,"...about then candidate Trump." Catherine Herridge @FoxNews. So why doesn't Fake News report this? Witch Hunt! Purposely phony reporting."
890566339462672385,""One of the things that has been lost in the politics of this situation is that the Russians collected and spread negative information....."
